out_publicKey,in_publicKey,trust,datetime
"2597","2592","1","2012-09-14T09:26:31.815690"
"2333","2028","5","2012-09-14T09:27:00.533490"
"2592","2067","-4","2012-09-14T11:20:32.880310"
"2597","2067","-1","2012-09-14T11:22:23.072870"
"2592","2598","1","2012-09-14T11:23:50.685660"
"2598","2067","-5","2012-09-14T11:23:57.382730"
"2598","2592","2","2012-09-14T11:24:19.543810"
"2592","2574","10","2012-09-14T11:27:31.006740"
"2574","2067","-7","2012-09-14T11:27:34.302600"
"2485","2378","1","2012-09-14T11:33:19.132880"
"2378","2485","1","2012-09-14T11:35:50.901430"
"1958","2252","1","2012-09-14T15:52:40.714730"
"2067","2598","-10","2012-09-14T16:22:33.413210"
"2067","2574","-10","2012-09-14T16:22:42.644290"
"2067","2597","-10","2012-09-14T16:23:08.603800"
"1810","2592","-10","2012-09-14T16:23:54.586300"
"2067","2592","-10","2012-09-14T16:24:11.951540"
"1810","2598","-10","2012-09-14T16:25:36.376940"
"1363","2017","-10","2012-09-14T20:03:10.027940"
"1585","2600","1","2012-09-14T21:52:08.253830"
"2600","1585","1","2012-09-14T21:52:23.401950"
"1810","2576","1","2012-09-14T22:04:34.352990"
"2585","2067","1","2012-09-15T09:12:40.776620"
"1396","2067","1","2012-09-15T09:23:54.513120"
"1396","1363","3","2012-09-15T09:25:31.348630"
"2067","2570","-10","2012-09-15T09:34:52.727850"
"2585","2601","3","2012-09-15T09:36:38.867870"
"2067","2571","-10","2012-09-15T09:37:16.259910"
"2067","2572","-10","2012-09-15T09:38:27.482210"
"2601","2585","7","2012-09-15T09:44:29.969070"
"2601","2602","3","2012-09-15T10:04:53.803650"
"2601","2603","5","2012-09-15T10:05:05.128810"
"1396","2601","-4","2012-09-15T10:07:27.671370"
"2603","2585","8","2012-09-15T10:11:55.738130"
"2603","2602","4","2012-09-15T10:12:34.561500"
"2603","2601","10","2012-09-15T10:12:55.100110"
"1396","2603","-5","2012-09-15T10:14:11.152330"
"1810","2603","-10","2012-09-15T10:14:16.853040"
"1810","2601","-10","2012-09-15T10:14:41.409840"
"1810","2602","-10","2012-09-15T10:15:00.043530"
"2067","2603","-10","2012-09-15T10:23:13.774720"
"2067","2601","-10","2012-09-15T10:23:29.831450"
"2067","2602","-10","2012-09-15T10:24:21.465880"
"2585","2604","1","2012-09-15T11:17:07.800250"
"2067","2604","-3","2012-09-15T11:17:56.406720"
"2067","2585","-10","2012-09-15T11:32:54.289800"
"1832","2605","1","2012-09-15T12:59:40.045110"
"1832","2606","1","2012-09-15T13:00:05.118750"
"2605","1832","2","2012-09-15T13:01:13.613640"
"2606","1832","1","2012-09-15T13:01:25.369480"
"2605","2606","1","2012-09-15T13:02:19.023700"
"2606","2605","1","2012-09-15T13:02:45.813330"
"35","2530","-10","2012-09-15T13:19:49.631730"
"1832","2397","1","2012-09-15T13:41:01.620160"
"2397","1832","1","2012-09-15T13:42:47.183410"
"1396","1792","-3","2012-09-15T17:26:51.889890"
"1396","2017","-3","2012-09-15T17:28:29.108670"
"1396","2585","-1","2012-09-15T17:30:19.164770"
"1396","546","1","2012-09-15T17:32:04.907650"
"1396","869","5","2012-09-15T17:35:06.358200"
"1396","2297","1","2012-09-15T17:45:36.702050"
"1686","2608","1","2012-09-15T23:47:06.385640"
"1645","35","1","2012-09-16T01:49:21.140950"
"2608","1686","1","2012-09-16T11:08:46.635720"
"2028","2594","5","2012-09-16T12:09:50.873500"
"1810","2610","2","2012-09-16T15:03:39.121660"
"2610","1810","2","2012-09-16T15:04:22.244560"
"2561","2296","1","2012-09-16T16:29:15.454280"
"2113","2611","1","2012-09-16T16:31:25.674550"
"2296","2612","1","2012-09-16T16:46:10.852850"
"2612","2296","1","2012-09-16T16:55:08.395660"
"2605","2113","1","2012-09-16T17:35:46.338910"
"2594","2484","1","2012-09-16T17:55:10.136010"
"1846","1383","-1","2012-09-16T17:56:45.927690"
"2600","2594","1","2012-09-16T17:57:04.684870"
"35","2613","1","2012-09-16T18:39:57.891680"
"35","2614","1","2012-09-16T18:40:11.103310"
"2176","1810","1","2012-09-16T18:53:11.606160"
"2176","135","1","2012-09-16T18:58:13.526100"
"905","13","5","2012-09-16T20:00:03.272550"
"1585","2550","1","2012-09-16T23:14:53.188890"
"2550","1585","1","2012-09-16T23:15:24.820060"
"1366","1840","3","2012-09-16T23:37:56.887180"
"13","2615","1","2012-09-17T00:09:30.956280"
"2615","13","1","2012-09-17T00:11:06.073770"
"13","1886","1","2012-09-17T00:38:03.888690"
"1886","13","1","2012-09-17T00:40:44.425870"
"1886","2344","1","2012-09-17T01:09:01.372510"
"2344","1886","1","2012-09-17T01:09:56.294680"
"35","2616","1","2012-09-17T07:50:17.468040"
"1810","2617","-10","2012-09-17T08:34:12.136370"
"2067","2617","-10","2012-09-17T08:42:38.062920"
"2616","35","10","2012-09-17T11:31:37.043260"
"710","1916","1","2012-09-17T11:49:23.169040"
"1916","710","1","2012-09-17T12:04:17.500720"
"13","1916","2","2012-09-17T13:19:57.658470"
"2235","1383","-1","2012-09-17T13:36:54.349140"
"1396","1383","-5","2012-09-17T13:43:41.373710"
"132","1383","-10","2012-09-17T14:20:03.612730"
"2611","2113","2","2012-09-17T14:39:23.940970"
"2070","1615","4","2012-09-17T15:43:45.517300"
"135","2176","1","2012-09-17T17:00:00.166270"
"1815","2484","4","2012-09-17T17:10:37.423760"
"1363","2619","-10","2012-09-17T19:16:08.756370"
"241","1","8","2012-09-17T19:33:01.844330"
"241","340","6","2012-09-17T19:50:50.201190"
"1565","2017","-1","2012-09-17T20:38:07.349890"
"2561","1832","1","2012-09-17T22:13:23.675660"
"2561","2484","1","2012-09-17T22:27:15.682870"
"2034","2198","1","2012-09-17T22:35:35.867350"
"1731","2620","1","2012-09-17T23:30:54.525830"
"1832","2174","2","2012-09-17T23:58:39.344480"
"2174","1832","2","2012-09-18T00:01:18.998640"
"2620","1731","3","2012-09-18T00:03:43.919840"
"2585","2621","3","2012-09-18T00:51:04.262120"
"28","35","1","2012-09-18T01:01:20.314530"
"2585","2622","9","2012-09-18T01:01:50.476650"
"2585","2623","8","2012-09-18T01:02:02.846870"
"2623","2622","4","2012-09-18T01:03:29.015040"
"2623","2621","2","2012-09-18T01:03:48.296680"
"2622","2621","4","2012-09-18T01:05:03.857100"
"2622","2623","9","2012-09-18T01:05:34.470110"
"1819","2198","7","2012-09-18T01:15:11.483980"
"35","28","1","2012-09-18T01:32:32.261640"
"2067","2622","-10","2012-09-18T08:01:13.138850"
"2067","2623","-10","2012-09-18T08:01:24.738550"
"2067","2621","-10","2012-09-18T08:01:55.652890"
"2378","2624","1","2012-09-18T08:30:59.098160"
"2040","2625","6","2012-09-18T10:39:59.135530"
"2040","1620","3","2012-09-18T10:42:44.005940"
"2040","905","3","2012-09-18T10:49:10.422680"
"2040","1201","2","2012-09-18T10:50:09.631540"
"2040","1948","1","2012-09-18T10:51:35.764530"
"1832","2378","2","2012-09-18T13:07:06.661850"
"2172","35","2","2012-09-18T13:26:38.733790"
"2378","2480","-10","2012-09-18T13:32:10.043810"
"2378","2434","-10","2012-09-18T13:32:24.300460"
"1731","2378","1","2012-09-18T14:27:38.013300"
"2311","2176","1","2012-09-18T15:06:02.638590"
"2176","2311","1","2012-09-18T15:06:48.285200"
"2325","2328","1","2012-09-18T15:13:16.700400"
"2325","2045","1","2012-09-18T15:13:29.074540"
"2045","2325","1","2012-09-18T15:15:39.500930"
"2328","2561","-5","2012-09-18T15:30:31.640690"
"492","2561","-1","2012-09-18T15:34:51.982850"
"1832","2561","-10","2012-09-18T15:35:19.094580"
"1584","2399","1","2012-09-18T15:49:27.399500"
"2399","1584","1","2012-09-18T15:49:33.025990"
"1810","2597","-10","2012-09-18T15:54:51.826140"
"2125","2626","1","2012-09-18T15:57:41.033020"
"1810","2622","-10","2012-09-18T15:58:04.832680"
"1810","2623","-10","2012-09-18T15:58:36.586320"
"2626","2125","2","2012-09-18T15:58:50.671320"
"1810","2621","-10","2012-09-18T15:59:32.307390"
"2538","2585","-10","2012-09-18T16:04:44.017590"
"1810","2585","-10","2012-09-18T16:06:47.948180"
"546","2627","1","2012-09-18T16:11:42.142000"
"2627","546","1","2012-09-18T16:16:34.698510"
"2568","2628","1","2012-09-18T16:28:51.498700"
"2568","2629","3","2012-09-18T16:29:19.236930"
"1810","2568","-10","2012-09-18T16:34:06.329570"
"1810","2629","-10","2012-09-18T16:35:55.842510"
"546","2630","1","2012-09-18T17:41:48.813810"
"2630","546","1","2012-09-18T17:42:39.294220"
"2630","2123","1","2012-09-18T17:50:03.776420"
"2630","2628","1","2012-09-18T18:42:13.034360"
"2123","2630","2","2012-09-18T19:00:13.997510"
"2568","2631","1","2012-09-18T19:17:42.538250"
"2054","2194","3","2012-09-18T20:02:12.629020"
"1899","2561","-2","2012-09-18T20:03:30.911870"
"1967","2252","1","2012-09-18T20:13:57.642070"
"2252","1967","1","2012-09-18T20:17:31.980180"
"2067","2628","-10","2012-09-18T20:38:56.355820"
"2067","2568","-10","2012-09-18T20:39:37.183260"
"2067","2629","-10","2012-09-18T20:39:54.225690"
"1396","1366","3","2012-09-18T21:13:04.616700"
"2568","2633","2","2012-09-18T22:55:36.029800"
"2568","2632","1","2012-09-18T22:56:04.496400"
"2067","2632","-10","2012-09-18T22:59:05.273250"
"2067","2631","-10","2012-09-18T23:04:57.012300"
"2176","2568","-10","2012-09-18T23:07:51.143650"
"2067","2634","-10","2012-09-18T23:07:52.788860"
"546","2159","2","2012-09-18T23:31:12.332450"
"2159","2635","1","2012-09-19T00:15:29.204650"
"2044","2125","5","2012-09-19T00:56:17.122400"
"1615","2070","4","2012-09-19T08:46:39.224100"
"2485","2198","1","2012-09-19T12:43:19.049090"
"2593","57","2","2012-09-19T14:29:43.301560"
"2535","2564","1","2012-09-19T14:56:06.693170"
"57","2593","1","2012-09-19T15:49:26.643510"
"1396","2451","2","2012-09-19T16:22:18.944720"
"2328","1383","-10","2012-09-19T19:36:26.877460"
"2328","2090","-10","2012-09-19T19:43:32.985700"
"1352","1528","3","2012-09-19T20:25:07.377030"
"1352","425","3","2012-09-19T20:27:02.602590"
"425","1352","3","2012-09-19T20:27:40.653750"
"304","2636","1","2012-09-19T22:27:06.479100"
"2635","2637","1","2012-09-19T23:32:02.237090"
"2637","2635","9","2012-09-19T23:44:00.763350"
"2311","1317","1","2012-09-20T01:06:49.112090"
"1317","2311","1","2012-09-20T01:08:48.213390"
"1810","2638","1","2012-09-20T01:13:48.920870"
"2638","1810","1","2012-09-20T01:15:06.071240"
"2296","2561","-10","2012-09-20T01:50:20.683900"
"2538","35","1","2012-09-20T01:50:52.968900"
"363","2639","1","2012-09-20T03:13:30.260840"
"2639","363","1","2012-09-20T03:13:55.119920"
"2639","1810","1","2012-09-20T03:14:19.841060"
"35","2538","1","2012-09-20T03:29:05.629750"
"2378","35","1","2012-09-20T07:17:04.697690"
"2378","1731","1","2012-09-20T07:17:38.875140"
"2378","2590","1","2012-09-20T07:18:01.660450"
"1615","2192","3","2012-09-20T11:19:19.459420"
"2640","2636","5","2012-09-20T12:42:58.916390"
"1774","1752","8","2012-09-20T12:57:23.052250"
"2641","2485","2","2012-09-20T13:00:06.267210"
"1752","1774","5","2012-09-20T13:01:01.158260"
"2427","1217","5","2012-09-20T13:12:25.472330"
"2174","2388","2","2012-09-20T16:00:15.665240"
"2028","2329","4","2012-09-20T16:03:02.466300"
"2397","7","6","2012-09-20T16:27:33.497970"
"2125","2593","1","2012-09-20T16:37:42.115290"
"2605","1810","1","2012-09-20T17:24:16.687480"
"1810","2605","1","2012-09-20T17:24:37.274670"
"2067","2606","-10","2012-09-20T18:00:43.212900"
"2067","2640","-3","2012-09-20T18:06:42.808310"
"2635","2594","1","2012-09-20T18:37:06.558450"
"2328","2438","1","2012-09-20T18:46:27.124020"
"2438","2328","1","2012-09-20T18:47:14.157560"
"2485","905","1","2012-09-20T18:50:46.014940"
"2399","1899","5","2012-09-20T19:11:19.465530"
"1752","2642","3","2012-09-20T19:12:55.529540"
"2642","1752","5","2012-09-20T19:25:16.264410"
"2028","2438","1","2012-09-20T19:26:51.153850"
"2438","2028","1","2012-09-20T19:33:23.486450"
"2642","2643","5","2012-09-20T19:34:22.692050"
"2643","2642","5","2012-09-20T19:34:50.156440"
"1899","2399","2","2012-09-20T19:35:48.210780"
"2642","2399","1","2012-09-20T19:36:04.198850"
"2399","2642","1","2012-09-20T19:40:16.087530"
"2328","2198","2","2012-09-20T19:51:52.423430"
"2328","2205","1","2012-09-20T19:55:45.185290"
"2296","2644","1","2012-09-21T00:57:43.050010"
"2644","2296","2","2012-09-21T01:11:49.539260"
"2635","2645","1","2012-09-21T03:53:28.649510"
"2645","2635","1","2012-09-21T04:07:54.143670"
"2378","2646","1","2012-09-21T08:49:16.394800"
"2293","1383","-10","2012-09-21T10:00:19.064420"
"1615","1973","1","2012-09-21T10:15:15.566400"
"2636","2639","-1","2012-09-21T10:23:12.996090"
"2590","2639","-3","2012-09-21T10:29:53.642540"
"2636","2640","-3","2012-09-21T10:43:22.182510"
"2636","2647","1","2012-09-21T10:50:32.349680"
"2647","925","-10","2012-09-21T10:59:47.241740"
"2173","2636","1","2012-09-21T11:25:15.654170"
"2636","2173","2","2012-09-21T11:28:07.476580"
"132","1","10","2012-09-21T12:49:46.717970"
"1810","2125","2","2012-09-21T13:18:30.745730"
"2173","1565","1","2012-09-21T13:57:52.774090"
"2590","2648","1","2012-09-21T13:58:20.400670"
"2648","2590","1","2012-09-21T13:58:39.347020"
"1565","2173","1","2012-09-21T14:52:30.021750"
"2590","1731","1","2012-09-21T15:10:54.376920"
"1731","2590","1","2012-09-21T15:11:20.045920"
"2028","2437","1","2012-09-21T15:12:24.832080"
"2437","2028","1","2012-09-21T15:14:48.141620"
"1815","1899","2","2012-09-21T15:30:41.815250"
"2067","2648","-3","2012-09-21T16:00:32.199120"
"1764","304","5","2012-09-21T16:09:03.839020"
"1899","1815","2","2012-09-21T16:16:37.153450"
"2536","2125","1","2012-09-21T16:50:56.770190"
"2028","1565","2","2012-09-21T16:52:57.176310"
"2646","35","1","2012-09-21T18:07:02.881810"
"2028","2649","1","2012-09-21T22:01:16.111270"
"2649","2028","1","2012-09-21T22:03:47.952130"
"1810","2639","-3","2012-09-21T22:39:19.282620"
"1810","2651","1","2012-09-21T23:04:26.901260"
"2651","1810","1","2012-09-21T23:06:12.979710"
"35","2653","1","2012-09-22T04:43:20.069380"
"35","2655","1","2012-09-22T04:43:54.415640"
"2173","2370","5","2012-09-22T07:13:16.680590"
"2370","2173","5","2012-09-22T07:17:02.030740"
"2635","2315","1","2012-09-22T11:34:35.659480"
"2028","2315","1","2012-09-22T12:06:21.051380"
"1352","1386","5","2012-09-22T15:57:47.093450"
"1412","1779","1","2012-09-22T16:08:00.737670"
"1352","664","3","2012-09-22T16:08:20.901110"
"1779","1412","1","2012-09-22T16:08:37.787980"
"1352","1478","2","2012-09-22T16:09:51.283050"
"1352","1714","2","2012-09-22T16:10:57.666860"
"1352","309","2","2012-09-22T16:11:20.539080"
"2067","2639","-10","2012-09-22T16:20:59.869740"
"2028","1967","2","2012-09-22T17:15:35.247170"
"1967","2028","2","2012-09-22T17:17:13.447050"
"2028","1","7","2012-09-22T17:28:13.794530"
"1334","1815","2","2012-09-22T18:01:57.283550"
"2657","1849","3","2012-09-22T21:49:00.477340"
"2658","2659","1","2012-09-23T03:13:44.940980"
"2659","2658","10","2012-09-23T03:18:40.008340"
"2658","35","1","2012-09-23T04:25:38.421060"
"2341","2173","1","2012-09-23T10:45:51.343410"
"171","937","3","2012-09-23T12:28:30.035360"
"1840","1366","3","2012-09-23T12:40:50.567390"
"1386","1543","-5","2012-09-23T13:44:55.609440"
"2028","2636","2","2012-09-23T17:13:36.926750"
"2636","2028","4","2012-09-23T17:18:17.153780"
"2028","1788","1","2012-09-23T19:38:40.037260"
"1788","2028","1","2012-09-23T19:39:34.939680"
"2636","2660","1","2012-09-23T20:11:37.301250"
"2660","2636","1","2012-09-23T20:21:56.618760"
"2173","57","1","2012-09-23T20:40:34.540210"
"2176","2661","1","2012-09-24T00:10:15.081750"
"2289","2662","1","2012-09-24T04:27:54.203080"
"2662","2289","1","2012-09-24T04:28:43.616730"
"2662","2655","1","2012-09-24T04:35:20.524190"
"35","2194","1","2012-09-24T05:22:49.820810"
"2194","35","1","2012-09-24T05:23:24.118920"
"500","2113","3","2012-09-24T05:44:51.030290"
"2194","2173","5","2012-09-24T09:11:15.710120"
"2173","2194","5","2012-09-24T09:13:12.113510"
"2485","2658","1","2012-09-24T09:43:17.254510"
"2658","2485","1","2012-09-24T09:47:36.945840"
"2378","2640","-10","2012-09-24T11:14:04.507230"
"35","2646","1","2012-09-24T12:38:51.907010"
"35","2663","1","2012-09-24T12:39:00.876650"
"2485","2546","-1","2012-09-24T12:40:12.250550"
"2125","2396","2","2012-09-24T12:50:55.880510"
"2581","304","2","2012-09-24T16:30:20.057100"
"1802","1383","-10","2012-09-24T17:16:12.242200"
"242","2309","2","2012-09-24T18:06:48.506500"
"2635","2664","1","2012-09-24T20:43:35.633930"
"2664","2635","1","2012-09-24T20:46:50.368380"
"2309","242","2","2012-09-24T21:52:18.660160"
"1615","2665","2","2012-09-24T22:22:27.395160"
"2657","2666","2","2012-09-24T22:54:28.790750"
"2666","2657","2","2012-09-24T22:55:06.216910"
"2635","2028","1","2012-09-24T23:30:56.127090"
"2125","2667","1","2012-09-25T00:27:35.659240"
"2667","2125","3","2012-09-25T00:30:01.429310"
"1810","1829","1","2012-09-25T00:37:10.057740"
"1557","2589","1","2012-09-25T01:27:27.030050"
"2589","1557","2","2012-09-25T01:27:41.653660"
"1810","1819","5","2012-09-25T01:55:24.802260"
"1810","2668","1","2012-09-25T03:29:57.299920"
"2668","1810","1","2012-09-25T04:23:08.187600"
"1352","1331","-1","2012-09-25T05:55:21.145930"
"1396","192","4","2012-09-25T06:53:31.473040"
"2657","2669","1","2012-09-25T07:44:11.473690"
"2669","2657","2","2012-09-25T07:46:13.612900"
"2669","2670","6","2012-09-25T07:47:26.434570"
"2670","2669","10","2012-09-25T07:48:35.085870"
"2657","2670","8","2012-09-25T07:51:05.710300"
"2670","2657","8","2012-09-25T07:52:28.172640"
"2671","2670","5","2012-09-25T07:56:56.134380"
"135","1386","7","2012-09-25T08:17:32.613480"
"2670","1543","-10","2012-09-25T08:21:25.500130"
"2670","2671","9","2012-09-25T08:26:49.531130"
"2067","2671","-10","2012-09-25T08:27:30.948500"
"2670","2672","9","2012-09-25T08:27:56.743090"
"2067","2657","-10","2012-09-25T08:27:59.515870"
"2670","2633","9","2012-09-25T08:28:07.907590"
"2670","2673","6","2012-09-25T08:28:25.259780"
"2067","2670","-10","2012-09-25T08:28:50.897320"
"2067","2672","-10","2012-09-25T08:29:29.122680"
"2067","2669","-10","2012-09-25T08:29:57.648780"
"2067","2673","-10","2012-09-25T08:36:15.234670"
"2067","2633","-10","2012-09-25T08:36:25.443190"
"1967","1331","-1","2012-09-25T08:36:56.889090"
"2657","2672","9","2012-09-25T08:38:19.896440"
"2657","2674","4","2012-09-25T08:55:44.447820"
"2674","2675","3","2012-09-25T08:57:29.451310"
"2674","2677","3","2012-09-25T09:03:29.501880"
"2677","2674","3","2012-09-25T09:04:46.685170"
"2674","2676","1","2012-09-25T09:05:38.845030"
"2677","2676","5","2012-09-25T09:05:51.233170"
"2677","2675","2","2012-09-25T09:06:37.101500"
"2676","2674","3","2012-09-25T09:10:47.261560"
"2675","2674","1","2012-09-25T09:12:21.780080"
"2675","2633","9","2012-09-25T09:13:59.183800"
"135","1543","-10","2012-09-25T09:16:23.465180"
"2657","2678","2","2012-09-25T09:17:34.371130"
"2678","2067","-4","2012-09-25T09:18:28.604170"
"2678","2671","10","2012-09-25T09:18:52.857710"
"1396","1543","-4","2012-09-25T09:19:15.303420"
"2678","2672","9","2012-09-25T09:19:39.280910"
"2678","2674","3","2012-09-25T09:20:22.992240"
"2672","2067","9","2012-09-25T09:21:54.876800"
"2672","2631","10","2012-09-25T09:25:50.402710"
"2672","2629","10","2012-09-25T09:26:16.892850"
"2672","2632","10","2012-09-25T09:26:29.548160"
"2672","2628","10","2012-09-25T09:26:45.342720"
"2632","2628","10","2012-09-25T09:30:48.824860"
"2632","2629","10","2012-09-25T09:31:08.691040"
"2632","2631","10","2012-09-25T09:31:30.286840"
"2632","1810","-10","2012-09-25T09:32:17.629620"
"2632","1543","10","2012-09-25T09:32:35.585320"
"2631","1810","-10","2012-09-25T09:35:45.893370"
"2631","2634","10","2012-09-25T09:36:19.654730"
